%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.Longtitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1580349835282937591,72,1580349835282763004,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349836785495578,73,1580349836785372972,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349839791000692,74,1580349839790843963,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349841293507536,75,1580349841293297052,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349842796080861,76,1580349842795898914,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349844298806921,77,1580349844298618078,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349845801414462,78,1580349845801233053,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349848806694789,79,1580349848806540966,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349850309296762,80,1580349850309120893,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349851811905667,81,1580349851811758995,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349853314637272,82,1580349853314451932,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349854817177365,83,1580349854817028045,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349857822373330,84,1580349857822223901,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349859324926218,85,1580349859324771881,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349860827982632,86,1580349860827802896,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349862330994364,87,1580349862330822944,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349863834180686,88,1580349863833987951,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349866839671720,89,1580349866839521884,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349868342491794,90,1580349868342309951,,42.3393433333,-71.088235,29.9,327975.633303,4689566.12174,19,T
1580349869844285395,91,1580349869844124078,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349871346907880,92,1580349871346741914,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349872849544226,93,1580349872849400997,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349875854393463,94,1580349875854209899,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349877356681227,95,1580349877356508016,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349878859402369,96,1580349878859215974,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349880362125170,97,1580349880361944913,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349881864837663,98,1580349881864636898,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349884870034859,99,1580349884869858980,,42.3393433333,-71.088235,30.0,327975.633303,4689566.12174,19,T
1580349886372740585,100,1580349886372549057,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349887875458708,101,1580349887875289916,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349889378064516,102,1580349889377914905,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349890881112463,103,1580349890880918979,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349893886553687,104,1580349893886356115,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349895389242715,105,1580349895389044046,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349896891808024,106,1580349896891671895,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349898394449571,107,1580349898394294977,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349899897100609,108,1580349899896924972,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349902902927423,109,1580349902902738094,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349904405641121,110,1580349904405482053,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349905907954368,111,1580349905907738924,,42.3393433333,-71.088235,30.1,327975.633303,4689566.12174,19,T
1580349907410673936,112,1580349907410511016,,42.3393433333,-71.088235,30.2,327975.633303,4689566.12174,19,T
1580349908913319304,113,1580349908913146018,,42.3393433333,-71.088235,30.2,327975.633303,4689566.12174,19,T
1580349911918481353,114,1580349911918308019,,42.3393433333,-71.088235,30.2,327975.633303,4689566.12174,19,T
1580349913421134756,115,1580349913420989990,,42.3393433333,-71.088235,30.2,327975.633303,4689566.12174,19,T
1580349914923953194,116,1580349914923737049,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349916426502508,117,1580349916426362991,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349917928550486,118,1580349917928400993,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349920933853401,119,1580349920933676004,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349922436552306,120,1580349922436362981,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349923939212089,121,1580349923939095020,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349925441559453,122,1580349925441394090,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349926944123352,123,1580349926943974018,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349929950080489,124,1580349929949908018,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349931452972447,125,1580349931452824115,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349932955063200,126,1580349932954901933,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349934457843864,127,1580349934457691907,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349935960316798,128,1580349935960141897,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349938965280071,129,1580349938965095996,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349940467863248,130,1580349940467700004,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349941970829013,131,1580349941970571994,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349943473068923,132,1580349943472912073,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349944975835680,133,1580349944975649118,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349947980759932,134,1580349947980591058,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349949483069552,135,1580349949482886075,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349950985914864,136,1580349950985743999,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349952488626459,137,1580349952488460063,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349953991068317,138,1580349953990892887,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349956995972939,139,1580349956995783090,,42.3393433333,-71.0882333333,30.2,327975.770605,4689566.11837,19,T
1580349958498590944,140,1580349958498380899,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349960001210014,141,1580349960001039981,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349961503706618,142,1580349961503557920,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349963006506149,143,1580349963006367921,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349966011815772,144,1580349966011637926,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349967514649289,145,1580349967514442920,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349969017529341,146,1580349969017333984,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349970519882218,147,1580349970519695043,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349972022537571,148,1580349972022368907,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349975027387449,149,1580349975027234077,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349976530125777,150,1580349976529962062,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349978032461608,151,1580349978032305955,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349979534877574,152,1580349979534745931,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349981037105068,153,1580349981036952972,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349984042285387,154,1580349984042154073,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349985544660308,155,1580349985544533014,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349987047441264,156,1580349987047247886,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349988550461535,157,1580349988550255060,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349990052927313,158,1580349990052747011,,42.339345,-71.0882333333,30.2,327975.77515,4689566.30344,19,T
1580349993058119722,159,1580349993057943105,,42.339345,-71.0882333333,30.1,327975.77515,4689566.30344,19,T
1580349994560848587,160,1580349994560671091,,42.339345,-71.0882333333,30.1,327975.77515,4689566.30344,19,T
1580349996063429963,161,1580349996063272953,,42.339335,-71.0882316667,30.2,327975.885182,4689565.18964,19,T
1580349997566185902,162,1580349997566065073,,42.3393266667,-71.0882283333,30.0,327976.137061,4689564.25755,19,T
1580349999068910862,163,1580349999068778038,,42.3393283333,-71.0882283333,30.0,327976.141606,4689564.44262,19,T
1580350002074015608,164,1580350002073843002,,42.3393283333,-71.0882283333,30.0,327976.141606,4689564.44262,19,T
1580350003576753374,165,1580350003576581954,,42.339325,-71.088225,30.2,327976.40712,4689564.06573,19,T
1580350005079451236,166,1580350005079305887,,42.3393233333,-71.08822,30.3,327976.814482,4689563.87055,19,T
1580350006581947487,167,1580350006581825017,,42.3393216667,-71.0882166667,30.5,327977.084542,4689563.67873,19,T
1580350008084703464,168,1580350008084568977,,42.33932,-71.0882116667,30.3,327977.491903,4689563.48354,19,T
1580350011089768476,169,1580350011089581012,,42.33932,-71.0882083333,30.3,327977.766508,4689563.4768,19,T
1580350012592832252,170,1580350012592614889,,42.3393166667,-71.088205,30.3,327978.032022,4689563.09992,19,T
1580350014095511451,171,1580350014095360040,,42.33931,-71.0882,30.2,327978.425749,4689562.34952,19,T
1580350015598378170,172,1580350015598217964,,42.339305,-71.0881933333,30.5,327978.961324,4689561.78082,19,T
1580350017101197290,173,1580350017101043939,,42.339305,-71.08819,31.0,327979.235928,4689561.77407,19,T
1580350020105581990,174,1580350020105403900,,42.339295,-71.0881833333,32.1,327979.757868,4689560.65016,19,T
1580350021607895310,175,1580350021607734918,,42.3392966667,-71.08818,32.8,327980.037017,4689560.82849,19,T
1580350023110523009,176,1580350023110354900,,42.33929,-71.088175,33.5,327980.430744,4689560.07809,19,T
1580350024613470691,177,1580350024613298892,,42.339285,-71.0881716667,33.7,327980.691714,4689559.51614,19,T
1580350026116073159,178,1580350026115916967,,42.3392783333,-71.08817,34.0,327980.810837,4689558.77248,19,T
1580350029121639354,179,1580350029121424913,,42.3392733333,-71.0881716667,34.2,327980.6599,4689558.22064,19,T
1580350030624156908,180,1580350030623997926,,42.3392683333,-71.08817,34.5,327980.783568,4689557.66206,19,T
1580350032127294281,181,1580350032127065896,,42.3392583333,-71.0881683333,34.4,327980.893601,4689556.54826,19,T
1580350033629971350,182,1580350033629812002,,42.3392466667,-71.088165,34.3,327981.136391,4689555.24602,19,T
1580350035132643543,183,1580350035132502079,,42.3392266667,-71.08816,34.2,327981.49376,4689553.01506,19,T
1580350038137197076,184,1580350038137047052,,42.3392116667,-71.0881566667,34.0,327981.727461,4689551.34268,19,T
1580350039639730586,185,1580350039639585018,,42.3391916667,-71.0881533333,33.8,327981.947528,4689549.11509,19,T
1580350041142564172,186,1580350041142350912,,42.339175,-71.0881516667,33.3,327982.039382,4689547.26101,19,T
1580350042645241195,187,1580350042645097970,,42.33916,-71.08815,32.5,327982.135781,4689545.592,19,T
1580350044148068857,188,1580350044147890090,,42.339145,-71.088145,32.0,327982.506785,4689543.91625,19,T
1580350047153705842,189,1580350047153537988,,42.3391283333,-71.0881416667,31.7,327982.735942,4689542.0588,19,T
