%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.utm_zone,field.utm_zone_letter
1581015075267807049,1158,1581015075260867118,,42.3374383333,-71.0895483333,0.62,327862.240999,4689357.24388,19,T
1581015076269742864,1159,1581015076261368036,,42.3374433333,-71.0895466667,0.62,327862.391949,4689357.79572,19,T
1581015077269136205,1160,1581015077260821104,,42.3374483333,-71.089545,0.62,327862.542898,4689358.34756,19,T
1581015078267866611,1161,1581015078261109113,,42.3374516667,-71.089545,0.621666666667,327862.551994,4689358.7177,19,T
1581015079267180228,1162,1581015079260885953,,42.337455,-71.0895433333,0.621666666667,327862.698396,4689359.08446,19,T
1581015080266633568,1163,1581015080260473012,,42.337455,-71.0895433333,0.621666666667,327862.698396,4689359.08446,19,T
1581015081265784227,1164,1581015081259216070,,42.3374583333,-71.0895433333,0.618333333333,327862.707491,4689359.45461,19,T
1581015082267386290,1165,1581015082260782957,,42.337465,-71.0895416667,0.618333333333,327862.862988,4689360.19151,19,T
1581015083267290162,1166,1581015083260799884,,42.33747,-71.08954,0.618333333333,327863.013938,4689360.74335,19,T
1581015084268104726,1167,1581015084260901927,,42.3374733333,-71.08954,0.618333333333,327863.023033,4689361.11349,19,T
1581015085268554490,1168,1581015085261056900,,42.33748,-71.0895383333,0.618333333333,327863.178531,4689361.8504,19,T
1581015086267717101,1169,1581015086260865926,,42.3374866667,-71.0895366667,0.618333333333,327863.334028,4689362.58731,19,T
1581015087267310472,1170,1581015087260967016,,42.337495,-71.0895333333,0.62,327863.631379,4689363.50592,19,T
1581015088268869190,1171,1581015088261236906,,42.3375016667,-71.0895316667,0.621666666667,327863.786876,4689364.24282,19,T
1581015089267663356,1172,1581015089261327981,,42.3375066667,-71.08953,0.621666666667,327863.937825,4689364.79466,19,T
1581015090268153798,1173,1581015090261059999,,42.33751,-71.08953,0.623333333333,327863.946921,4689365.1648,19,T
1581015091267317030,1174,1581015091260680913,,42.337515,-71.0895283333,0.623333333333,327864.09787,4689365.71664,19,T
1581015092267839283,1175,1581015092261038064,,42.3375183333,-71.0895266667,0.623333333333,327864.244272,4689366.08341,19,T
1581015093267260634,1176,1581015093260875940,,42.3375233333,-71.089525,0.623333333333,327864.395221,4689366.63525,19,T
1581015094268376242,1177,1581015094260710000,,42.3375283333,-71.0895233333,0.623333333333,327864.54617,4689367.18708,19,T
1581015095266586921,1178,1581015095260561943,,42.3375316667,-71.0895233333,0.623333333333,327864.555265,4689367.55723,19,T
1581015096269744016,1179,1581015096262914896,,42.337535,-71.0895216667,0.623333333333,327864.701667,4689367.92399,19,T
1581015097270480794,1180,1581015097262545108,,42.33754,-71.08952,0.625,327864.852616,4689368.47583,19,T
1581015098269249893,1181,1581015098262101888,,42.3375466667,-71.0895183333,0.625,327865.008113,4689369.21274,19,T
1581015099268321776,1182,1581015099262002944,,42.3375483333,-71.0895183333,0.626666666667,327865.012661,4689369.39781,19,T
1581015100269589716,1183,1581015100261878967,,42.3375483333,-71.0895166667,0.626666666667,327865.149967,4689369.39444,19,T
1581015101270407683,1184,1581015101262526988,,42.33755,-71.0895166667,0.626666666667,327865.154515,4689369.57951,19,T
1581015102270303751,1185,1581015102262788057,,42.3375516667,-71.0895166667,0.626666666667,327865.159062,4689369.76458,19,T
1581015103269186699,1186,1581015103262904882,,42.3375483333,-71.0895166667,0.631666666667,327865.149967,4689369.39444,19,T
1581015104268860846,1187,1581015104262228965,,42.3375466667,-71.0895183333,0.635,327865.008113,4689369.21274,19,T
1581015105269337833,1188,1581015105262381076,,42.3375433333,-71.0895183333,0.64,327864.999018,4689368.8426,19,T
1581015106269552973,1189,1581015106261917114,,42.337535,-71.08952,0.651666666667,327864.838973,4689367.92062,19,T
1581015107270097625,1190,1581015107262623071,,42.3375333333,-71.08952,0.655,327864.834425,4689367.73555,19,T
1581015108269074734,1191,1581015108262506008,,42.3375316667,-71.08952,0.658333333333,327864.829878,4689367.55048,19,T
1581015109270564999,1192,1581015109262255907,,42.33753,-71.08952,0.66,327864.82533,4689367.36541,19,T
1581015110269843459,1193,1581015110262553930,,42.3375283333,-71.08952,0.663333333333,327864.820782,4689367.18034,19,T
1581015111269596716,1194,1581015111262058019,,42.3375266667,-71.08952,0.665,327864.816235,4689366.99527,19,T
1581015112270518753,1195,1581015112262470960,,42.337525,-71.0895216667,0.668333333333,327864.674381,4689366.81357,19,T
