%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1581017776307728687,8243,0,,0.1823,-0.0864,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776333083461,8244,0,,0.1823,-0.0865,0.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776357996321,8245,0,,0.1814,-0.0784,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776382662546,8246,0,,0.1824,-0.0796,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776407298627,8247,0,,0.1834,-0.0865,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776432092526,8248,0,,0.1844,-0.0888,0.3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776457252883,8249,0,,0.1845,-0.082,0.3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776482117055,8250,0,,0.1824,-0.083,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776507210522,8251,0,,0.1802,-0.0898,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776532440977,8252,0,,0.1823,-0.0899,0.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776557133840,8253,0,,0.1812,-0.0899,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776582441734,8254,0,,0.1803,-0.0784,0.3585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776606947201,8255,0,,0.1801,-0.092,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776633090508,8256,0,,0.1833,-0.0921,0.3665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776657556669,8257,0,,0.1812,-0.0931,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776682035936,8258,0,,0.1834,-0.0831,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776707007453,8259,0,,0.1813,-0.0841,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776733047746,8260,0,,0.1823,-0.0921,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776757028756,8261,0,,0.1802,-0.0874,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776783146294,8262,0,,0.1845,-0.0853,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776806864582,8263,0,,0.1769,-0.0908,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776833656976,8264,0,,0.1823,-0.091,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776856821006,8265,0,,0.1823,-0.0863,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776882868741,8266,0,,0.1813,-0.0875,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776906780715,8267,0,,0.1791,-0.0909,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776933425467,8268,0,,0.1825,-0.0749,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776958230022,8269,0,,0.1813,-0.0841,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017776982938134,8270,0,,0.1823,-0.0921,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777008158884,8271,0,,0.1812,-0.0932,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777033080270,8272,0,,0.1823,-0.0842,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777058031426,8273,0,,0.1813,-0.0842,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777083162365,8274,0,,0.1813,-0.0807,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777108152129,8275,0,,0.1823,-0.0864,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777133124817,8276,0,,0.1824,-0.0762,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777157730202,8277,0,,0.1835,-0.0807,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777182921191,8278,0,,0.1835,-0.0818,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777209510676,8279,0,,0.1835,-0.0796,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777233140764,8280,0,,0.1823,-0.091,0.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777258975552,8281,0,,0.1823,-0.0876,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777282999442,8282,0,,0.1813,-0.0819,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777308052812,8283,0,,0.1813,-0.0852,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777333173247,8284,0,,0.1823,-0.091,0.3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777358063782,8285,0,,0.1791,-0.0841,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777383142755,8286,0,,0.1834,-0.0831,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777408067074,8287,0,,0.1813,-0.0807,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777432760001,8288,0,,0.1834,-0.0887,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777457361588,8289,0,,0.1801,-0.0944,0.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777482354845,8290,0,,0.1834,-0.0853,0.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777507256303,8291,0,,0.1812,-0.0899,0.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777532225668,8292,0,,0.1834,-0.0921,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777557395561,8293,0,,0.1823,-0.0852,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777582396654,8294,0,,0.1823,-0.092,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777607446359,8295,0,,0.1823,-0.0876,0.3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777632450491,8296,0,,0.1834,-0.0909,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777657517621,8297,0,,0.1791,-0.0874,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777682526409,8298,0,,0.1812,-0.092,0.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777707692417,8299,0,,0.1834,-0.0887,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777732211522,8300,0,,0.1812,-0.0909,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777757953708,8301,0,,0.1801,-0.0898,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777782459765,8302,0,,0.1801,-0.0954,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777807444420,8303,0,,0.1812,-0.0875,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777832553144,8304,0,,0.1801,-0.092,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777857385657,8305,0,,0.1812,-0.0932,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777882313101,8306,0,,0.1823,-0.0909,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777907630067,8307,0,,0.1812,-0.0887,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777932653587,8308,0,,0.1845,-0.0887,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777957715933,8309,0,,0.1791,-0.0886,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017777982588026,8310,0,,0.1824,-0.0817,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778007410602,8311,0,,0.1802,-0.0898,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778033233378,8312,0,,0.1802,-0.0897,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778057401768,8313,0,,0.1781,-0.0795,0.3572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778083912182,8314,0,,0.1835,-0.075,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778108113753,8315,0,,0.1792,-0.0829,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778133550789,8316,0,,0.1824,-0.0806,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778157223952,8317,0,,0.1802,-0.0875,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778183368616,8318,0,,0.1824,-0.083,0.3587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778208224338,8319,0,,0.1792,-0.0795,0.3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778233342024,8320,0,,0.1814,-0.0772,0.3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778258318743,8321,0,,0.1812,-0.0898,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778283461657,8322,0,,0.1834,-0.0887,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778308233866,8323,0,,0.1834,-0.0842,0.3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778333134211,8324,0,,0.1824,-0.083,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778358338501,8325,0,,0.1812,-0.0932,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778382913786,8326,0,,0.1845,-0.0853,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778408360110,8327,0,,0.1834,-0.0876,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778433007004,8328,0,,0.1835,-0.0796,0.3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778457859144,8329,0,,0.1812,-0.0909,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778482930410,8330,0,,0.1834,-0.0842,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778508074051,8331,0,,0.1824,-0.0831,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778533195393,8332,0,,0.1823,-0.0853,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778558036084,8333,0,,0.1813,-0.0863,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778582962300,8334,0,,0.1812,-0.0909,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778608231703,8335,0,,0.1812,-0.0908,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778632597202,8336,0,,0.1835,-0.0808,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778658111549,8337,0,,0.1834,-0.0921,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778682594756,8338,0,,0.1812,-0.092,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778707447893,8339,0,,0.1769,-0.0897,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778732182894,8340,0,,0.1834,-0.0899,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778757269776,8341,0,,0.1801,-0.092,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778783078331,8342,0,,0.1824,-0.0852,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778807489266,8343,0,,0.1791,-0.0897,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778832465299,8344,0,,0.1822,-0.0955,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778857311644,8345,0,,0.1781,-0.084,0.3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778882673327,8346,0,,0.1845,-0.0808,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778907745817,8347,0,,0.1813,-0.0864,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778932407634,8348,0,,0.1813,-0.0806,0.3673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778957649197,8349,0,,0.1802,-0.0851,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017778982581710,8350,0,,0.1834,-0.0842,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779007842090,8351,0,,0.1824,-0.0796,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779032653680,8352,0,,0.1834,-0.0852,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779057648584,8353,0,,0.1813,-0.0818,0.3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779082562213,8354,0,,0.1844,-0.0933,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779107948038,8355,0,,0.1802,-0.0841,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779132455353,8356,0,,0.1781,-0.0828,0.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779157920607,8357,0,,0.1803,-0.0783,0.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779182362926,8358,0,,0.1855,-0.0887,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779208006127,8359,0,,0.1812,-0.091,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779233395323,8360,0,,0.1823,-0.0853,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779257614892,8361,0,,0.1824,-0.0819,0.3562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779282800974,8362,0,,0.1823,-0.0943,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779307502573,8363,0,,0.1802,-0.0818,0.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779333379020,8364,0,,0.1834,-0.0864,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779357757066,8365,0,,0.1812,-0.091,0.3588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779382446443,8366,0,,0.1823,-0.0909,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779407219640,8367,0,,0.178,-0.0896,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779433523918,8368,0,,0.178,-0.0896,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779457394952,8369,0,,0.1813,-0.0852,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779483138662,8370,0,,0.1845,-0.0841,0.3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779507254062,8371,0,,0.1791,-0.0851,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779533986954,8372,0,,0.1823,-0.0897,0.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779557269717,8373,0,,0.1802,-0.0852,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779583993367,8374,0,,0.1801,-0.0908,0.3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779606966421,8375,0,,0.1835,-0.0784,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779632956917,8376,0,,0.1823,-0.0863,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779657944124,8377,0,,0.1824,-0.0818,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779682638074,8378,0,,0.1802,-0.0818,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779707897389,8379,0,,0.1802,-0.0841,0.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779732810561,8380,0,,0.1813,-0.0863,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779758165179,8381,0,,0.1803,-0.0783,0.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779782887764,8382,0,,0.1792,-0.0794,0.3684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779807739200,8383,0,,0.1812,-0.0932,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779832803032,8384,0,,0.1823,-0.0886,0.3688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779858044104,8385,0,,0.1813,-0.0784,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779882771001,8386,0,,0.1835,-0.0807,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779908432550,8387,0,,0.1823,-0.0852,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779933025541,8388,0,,0.1801,-0.0909,0.3662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779958100583,8389,0,,0.1845,-0.083,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017779982517424,8390,0,,0.1834,-0.083,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780007529025,8391,0,,0.1834,-0.0876,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780033233831,8392,0,,0.1834,-0.0887,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780057522292,8393,0,,0.1834,-0.0841,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780083951764,8394,0,,0.1835,-0.0819,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780107557282,8395,0,,0.1823,-0.0943,0.3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780133259511,8396,0,,0.1823,-0.0864,0.3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780157668512,8397,0,,0.1823,-0.0887,0.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780182762368,8398,0,,0.1834,-0.0842,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780208847356,8399,0,,0.1824,-0.0817,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780232882918,8400,0,,0.1823,-0.0932,0.3714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780257724788,8401,0,,0.1812,-0.0942,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780283056899,8402,0,,0.1834,-0.0853,0.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780307367127,8403,0,,0.1802,-0.0897,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780332968893,8404,0,,0.1802,-0.0851,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780357834167,8405,0,,0.1823,-0.0908,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780382767460,8406,0,,0.1813,-0.0829,0.3699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780407642747,8407,0,,0.178,-0.0896,0.3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780432300116,8408,0,,0.1802,-0.0851,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780457281029,8409,0,,0.1782,-0.0759,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780482253708,8410,0,,0.1802,-0.0862,0.3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780507192834,8411,0,,0.1802,-0.0885,0.3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780532108940,8412,0,,0.1834,-0.0897,0.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780557301804,8413,0,,0.1802,-0.0851,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780582476287,8414,0,,0.1824,-0.0828,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780607366637,8415,0,,0.1802,-0.0897,0.3737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780632953553,8416,0,,0.1824,-0.0828,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780657233023,8417,0,,0.1813,-0.0828,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780681905132,8418,0,,0.1823,-0.0897,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780707643476,8419,0,,0.1791,-0.0897,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780733195797,8420,0,,0.1824,-0.0829,0.3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780757037641,8421,0,,0.1791,-0.085,0.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780783105174,8422,0,,0.1802,-0.0885,0.3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780807296199,8423,0,,0.1791,-0.0873,0.3773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780833446406,8424,0,,0.1835,-0.0807,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780857955994,8425,0,,0.1814,-0.0749,0.3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780883196734,8426,0,,0.1835,-0.0817,0.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780908017913,8427,0,,0.1813,-0.0806,0.3736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780933197758,8428,0,,0.1823,-0.0875,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780959314316,8429,0,,0.1813,-0.0863,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017780982860970,8430,0,,0.1781,-0.0804,0.3783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781008166951,8431,0,,0.1823,-0.0863,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781033186063,8432,0,,0.1823,-0.092,0.3726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781058428187,8433,0,,0.1803,-0.0816,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781083134416,8434,0,,0.1792,-0.0805,0.3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781108192958,8435,0,,0.1802,-0.084,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781133285949,8436,0,,0.1833,-0.0955,0.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781157906527,8437,0,,0.1801,-0.092,0.3713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781183084277,8438,0,,0.1823,-0.0864,0.3675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781208690966,8439,0,,0.1803,-0.076,0.3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781233232991,8440,0,,0.1844,-0.0932,0.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781257950245,8441,0,,0.1812,-0.0908,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781282988895,8442,0,,0.1813,-0.0841,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781307879548,8443,0,,0.1824,-0.0841,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781332949015,8444,0,,0.1812,-0.0942,0.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781358176109,8445,0,,0.1812,-0.0908,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781383126013,8446,0,,0.1802,-0.0862,0.3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781407962733,8447,0,,0.1834,-0.0887,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781432987173,8448,0,,0.1823,-0.0886,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781457613371,8449,0,,0.1801,-0.0908,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781483074910,8450,0,,0.1812,-0.092,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781507880663,8451,0,,0.1802,-0.0863,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581017781533173387,8452,0,,0.1801,-0.0919,0.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
